page,exact_claim,claim_type,risk_level,why_evidence_is_needed,suggested_evidence,action,manual_verification
application-packaging-machinery.html,"Standard seals rated for 5,000 hours fail in 6–8 weeks under this load.",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"The most frequent request is not for a catalog model — it is for a compact layout that fits a specific machine envelope, handles both vacuum and compressed air on independent channels, and can be replaced in under 10 minutes without disassembling the turret.",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"A 120 RPM packaging line generates 172,800 rotations per day — specify high-cycle PTFE seals, not standard FKM",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,Pressure: 0.3–0.6 MPa (clamp/actuation) / -0.04 to -0.08 MPa (vacuum) — 24/7 duty rated,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,Bore: 4–8 mm for small stations; 6–10 mm for larger actuators,technical_parameter,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"A line running 120 RPM continuous generates 172,800 rotations per day.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"Standard FKM seals rated for 5,000 hours will fail in 6–8 weeks.",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,Specify PTFE composite seals for any application above 200 RPM or continuous duty.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"Vacuum pickup: -0.04 to -0.08 MPa, requires dedicated vacuum-rated seal",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"Sealing head actuation: 0.3–0.6 MPa, needs stable pressure for repeatable seal force",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"Blow-off and cleaning air: 0.2–0.4 MPa, often pulsed — specify pulse-rated seal",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"Pneumatic gripper control: 0.3–0.5 MPa, clamp + unclamp = 2 channels minimum",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,Many packaging stations have limited envelope space — often < 50 mm radial clearance around the rotation axis.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"A packaging line at 120 RPM runs 172,800 rotations per day.",technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"Standard FKM seals rated for 5,000 hours fail in 6–8 weeks.",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"Rule: For continuous-duty packaging lines, specify PTFE composite seals and plan replacement at 60% of rated life (typically every 10–12 months for PTFE, every 6–8 months for FKM).",certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,The pressure differential (0.6 MPa air vs.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,-0.08 MPa vacuum) causes the seal lip to deform and extrude.,technical_parameter,medium,工程参数需要型号、测试条件和最大/连续值定义,规格书、图纸、试验条件和批准人,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,"Within 2 weeks, the vacuum side leaks air and the compressed air side loses pressure.",business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,Design the rotary joint mounting so it can be replaced in under 10 minutes.,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,Moisture causes AL6061 bodies to corrode internally within 6–12 months.,business_metric,medium,带数字的商业或技术陈述需要可追溯依据,内部记录、规格书或带日期的统计说明,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,FKM seals: Replace every 6–8 months on continuous-duty lines,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
application-packaging-machinery.html,PTFE seals: Replace every 10–12 months on continuous-duty lines,certification,high,企业规模、认证或绝对性能陈述会直接影响采购信任,证书、出货记录、客户/国家统计口径、测试报告,保留前先建立证据索引；无法证明时弱化并说明口径,需要人工验证
